ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,1,373,0,373,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,2,393,0,393,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,3,469,0,469,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,4,894,0,894,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,5,4868,0,7668,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,6,7135,0,12235,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,7,12036,0,21036,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,8,10081,0,17881,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,9,4554,0,6908,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,10,1876,0,3328,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,11,367,0,505,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,12,305,0,305,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1988,43351,0,71995,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,1,225,0,225,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,2,177,0,177,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,3,407,0,407,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,4,1141,0,1241,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,5,4374,0,6760,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,6,7609,0,12627,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,7,12321,0,20351,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,8,14814,0,22814,0,0,0,0,0,0,55,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,9,6408,0,9842,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,10,1983,0,3530,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,11,444,0,554,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,12,128,0,128,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1989,50031,0,78656,0,0,0,0,0,0,55,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,1,188,0,188,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,2,291,0,291,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,3,585,0,585,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,4,1165,0,1615,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,5,3718,0,5746,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,6,7875,0,13043,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,7,10103,0,16687,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,8,10710,0,18689,0,0,0,0,0,0,12,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,9,6714,0,12052,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,10,1834,0,2506,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,11,501,0,601,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,12,136,0,196,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1990,43820,0,72199,0,0,0,0,0,0,12,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,1,247,0,247,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,2,498,0,498,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,3,615,0,665,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,4,847,0,947,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,5,4936,0,5536,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,6,9840,0,15772,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,7,13379,0,21939,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,8,12152,0,21836,0,0,0,0,0,0,109,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,9,7578,0,13116,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,10,2977,0,4447,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,11,581,0,835,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,12,415,0,481,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1991,54065,0,86319,0,0,0,0,0,0,109,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,1,435,0,549,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,2,707,0,1382,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,3,1206,0,2514,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,4,1894,0,3296,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,5,6711,0,8127,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,6,9544,0,10396,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,7,15196,0,24954,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,8,14897,0,17917,0,0,0,0,0,0,0,30,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,9,7912,0,8826,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,10,4782,0,4868,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,11,651,0,713,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,12,242,0,250,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1992,64177,0,83792,0,0,0,0,0,0,0,30
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,1,317,0,480,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,2,447,0,697,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,3,918,0,942,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,4,1607,0,2529,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,5,6373,0,10151,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,6,8803,0,13934,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,7,19834,0,27850,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,8,12702,0,23353,0,0,0,0,0,0,0,92,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,9,7145,0,9070,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,10,2996,0,4729,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,11,663,0,663,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,12,393,0,393,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1993,62198,0,94791,0,0,0,0,0,0,0,92
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,1,389,0,427,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,2,462,0,601,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,3,1006,0,1078,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,4,1464,0,1464,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,5,6012,0,9842,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,6,9651,0,15752,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,7,16951,0,26201,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,8,15615,0,23905,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,9,10078,0,15579,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,10,3277,0,4986,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,11,443,0,443,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,12,323,0,323,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1994,65671,0,100601,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,1,268,0,268,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,2,446,0,446,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,3,698,0,698,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,4,1055,0,1055,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,5,6778,0,9845,0,0,0,0,0,0,0,2,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,6,9501,0,14637,0,0,0,0,0,0,0,7,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,7,15998,0,24840,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,8,16533,0,25994,0,0,0,0,0,0,0,41,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,9,8544,0,13675,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,10,3784,0,6150,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,11,391,0,391,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,12,129,0,129,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1995,64125,0,98128,0,0,0,0,0,0,0,50
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,1,178,0,178,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,2,410,0,410,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,3,675,0,675,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,4,1137,0,1137,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,5,4843,0,8361,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,6,7355,0,15477,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,7,13084,0,30834,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,8,13665,0,49814,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,9,6607,0,12732,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,10,1616,0,1616,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,11,510,0,510,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,12,155,0,155,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1996,50235,0,121899,0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,1,186,0,186,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,51708,0,102012,0,0,0,0,0,0,0,1
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,2,198,0,198,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,51708,0,102012,0,0,0,0,0,0,0,1
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,3,464,0,464,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,51708,0,102012,0,0,0,0,0,0,0,1
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,4,696,0,696,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,51708,0,102012,0,0,0,0,0,0,0,1
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,5,4796,0,9092,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,51708,0,102012,0,0,0,0,0,0,0,1
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,6,8192,0,24982,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,51708,0,102012,0,0,0,0,0,0,0,1
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,7,13345,0,23545,0,0,0,0,0,0,0,1,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,51708,0,102012,0,0,0,0,0,0,0,1
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,8,13527,0,23785,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,51708,0,102012,0,0,0,0,0,0,0,1
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,9,8231,0,14361,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,51708,0,102012,0,0,0,0,0,0,0,1
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,10,1248,0,3878,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,1997,51708,0,102012,0,0,0,0,0,0,0,1
